benchmark;chunk_length;cluster;block_size;grid_size;time_popc;time_pss1;time_pss2;time_proc;time_total;selectivity,throughput
bench1_base_variant;512;1;1024;4096;0;0;0;0;23.1649;0.25;53.961
bench2_base_variant_skipping;512;1;1024;4096;0;0;0;0;23.0599;0.25;54.2067
bench3_3pass_streaming;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.21733;0.25;563.742
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;2.02035;0.25;618.704
bench5_3pass_optimized_read_skipping_partial_pss;512;1;1024;4096;0;0;-0.5;0;2.16064;0.25;578.532
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1;1024;4096;0;0;0;0;2.17134;0.25;575.68
bench7_3pass_optimized_read_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;2.0439;0.25;611.575
bench8_cub_flagged;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.15664;0.25;579.605
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;1.93226;0.25;646.912
bench1_base_variant;1024;1;1024;4096;0;0;0;0;24.1219;0.25;51.8202
bench2_base_variant_skipping;1024;1;1024;4096;0;0;0;0;24.0763;0.25;51.9183
bench3_3pass_streaming;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.20006;0.25;568.165
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;2.02291;0.25;617.921
bench5_3pass_optimized_read_skipping_partial_pss;1024;1;1024;4096;0;0;-0.5;0;2.14784;0.25;581.98
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1;1024;4096;0;0;0;0;2.15181;0.25;580.907
bench7_3pass_optimized_read_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;2.04032;0.25;612.649
bench8_cub_flagged;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.14374;0.25;583.092
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;1.93533;0.25;645.885
bench1_base_variant;2048;1;1024;4096;0;0;0;0;24.2857;0.25;51.4707
bench2_base_variant_skipping;2048;1;1024;4096;0;0;0;0;24.0906;0.25;51.8874
bench3_3pass_streaming;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.19694;0.25;568.972
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;2.01931;0.25;619.023
bench5_3pass_optimized_read_skipping_partial_pss;2048;1;1024;4096;0;0;-0.5;0;2.13144;0.25;586.458
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1;1024;4096;0;0;0;0;2.13405;0.25;585.741
bench7_3pass_optimized_read_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;2.0311;0.25;615.429
